self_sim	type	med	mea
0.8163265306122449	NOP	0.7192982456140351	0.73
0.6140350877192983	NOP	0.7192982456140351	0.73
0.8043478260869565	NOP	0.7192982456140351	0.73
0.7551020408163265	NOP	0.7192982456140351	0.73
0.8	NOP	0.7192982456140351	0.73
0.673469387755102	NOP	0.7192982456140351	0.73
0.68	NOP	0.7192982456140351	0.73
0.7111111111111111	NOP	0.7192982456140351	0.73
0.6545454545454545	NOP	0.7192982456140351	0.73
0.6862745098039216	NOP	0.7192982456140351	0.73
0.6491228070175439	NOP	0.7192982456140351	0.73
0.6585365853658537	NOP	0.7192982456140351	0.73
0.6545454545454545	NOP	0.7192982456140351	0.73
0.6792452830188679	NOP	0.7192982456140351	0.73
0.7708333333333334	NOP	0.7192982456140351	0.73
0.6779661016949152	NOP	0.7192982456140351	0.73
0.68	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.62	NOP	0.7192982456140351	0.73
0.6382978723404256	NOP	0.7192982456140351	0.73
0.6041666666666666	NOP	0.7192982456140351	0.73
0.7872340425531915	NOP	0.7192982456140351	0.73
0.7391304347826086	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6976744186046512	NOP	0.7192982456140351	0.73
0.8222222222222222	NOP	0.7192982456140351	0.73
0.7777777777777778	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.7555555555555555	NOP	0.7192982456140351	0.73
0.7777777777777778	NOP	0.7192982456140351	0.73
0.6551724137931034	NOP	0.7192982456140351	0.73
0.7872340425531915	NOP	0.7192982456140351	0.73
0.5918367346938775	NOP	0.7192982456140351	0.73
0.7441860465116279	NOP	0.7192982456140351	0.73
0.8867924528301887	NOP	0.7192982456140351	0.73
0.68	NOP	0.7192982456140351	0.73
0.8	NOP	0.7192982456140351	0.73
0.8867924528301887	NOP	0.7192982456140351	0.73
0.5873015873015873	NOP	0.7192982456140351	0.73
0.6808510638297872	NOP	0.7192982456140351	0.73
0.7608695652173914	NOP	0.7192982456140351	0.73
0.7045454545454546	NOP	0.7192982456140351	0.73
0.9361702127659575	NOP	0.7192982456140351	0.73
0.7111111111111111	NOP	0.7192982456140351	0.73
0.74	NOP	0.7192982456140351	0.73
0.7	NOP	0.7192982456140351	0.73
0.5740740740740741	NOP	0.7192982456140351	0.73
0.7333333333333333	NOP	0.7192982456140351	0.73
0.7073170731707317	NOP	0.7192982456140351	0.73
0.868421052631579	NOP	0.7192982456140351	0.73
0.6481481481481481	NOP	0.7192982456140351	0.73
0.6444444444444445	NOP	0.7192982456140351	0.73
0.7551020408163265	NOP	0.7192982456140351	0.73
0.7454545454545455	NOP	0.7192982456140351	0.73
0.6904761904761905	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.6226415094339622	NOP	0.7192982456140351	0.73
0.6744186046511628	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.7619047619047619	NOP	0.7192982456140351	0.73
0.6818181818181818	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.68	NOP	0.7192982456140351	0.73
0.631578947368421	NOP	0.7192982456140351	0.73
0.660377358490566	NOP	0.7192982456140351	0.73
0.7222222222222222	NOP	0.7192982456140351	0.73
0.6153846153846154	NOP	0.7192982456140351	0.73
0.6818181818181818	NOP	0.7192982456140351	0.73
0.7906976744186046	NOP	0.7192982456140351	0.73
0.6444444444444445	NOP	0.7192982456140351	0.73
0.7727272727272727	NOP	0.7192982456140351	0.73
0.7045454545454546	NOP	0.7192982456140351	0.73
0.9838709677419355	NOP	0.7192982456140351	0.73
0.6470588235294118	NOP	0.7192982456140351	0.73
0.6595744680851063	NOP	0.7192982456140351	0.73
0.6363636363636364	NOP	0.7192982456140351	0.73
0.6326530612244898	NOP	0.7192982456140351	0.73
0.8444444444444444	NOP	0.7192982456140351	0.73
0.5961538461538461	NOP	0.7192982456140351	0.73
0.6875	NOP	0.7192982456140351	0.73
0.673469387755102	NOP	0.7192982456140351	0.73
0.7659574468085106	NOP	0.7192982456140351	0.73
0.5957446808510638	NOP	0.7192982456140351	0.73
0.6461538461538462	NOP	0.7192982456140351	0.73
0.6595744680851063	NOP	0.7192982456140351	0.73
0.7555555555555555	NOP	0.7192982456140351	0.73
0.7555555555555555	NOP	0.7192982456140351	0.73
0.578125	NOP	0.7192982456140351	0.73
0.7115384615384616	NOP	0.7192982456140351	0.73
0.8305084745762712	NOP	0.7192982456140351	0.73
0.6346153846153846	NOP	0.7192982456140351	0.73
0.7068965517241379	NOP	0.7192982456140351	0.73
0.8043478260869565	NOP	0.7192982456140351	0.73
0.8048780487804879	NOP	0.7192982456140351	0.73
0.6851851851851852	NOP	0.7192982456140351	0.73
0.9245283018867925	NOP	0.7192982456140351	0.73
0.6981132075471698	NOP	0.7192982456140351	0.73
0.6792452830188679	NOP	0.7192982456140351	0.73
0.7674418604651163	NOP	0.7192982456140351	0.73
0.7555555555555555	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.6888888888888889	NOP	0.7192982456140351	0.73
0.7872340425531915	NOP	0.7192982456140351	0.73
0.8205128205128205	NOP	0.7192982456140351	0.73
0.62	NOP	0.7192982456140351	0.73
0.6470588235294118	NOP	0.7192982456140351	0.73
0.7045454545454546	NOP	0.7192982456140351	0.73
0.7090909090909091	NOP	0.7192982456140351	0.73
0.8636363636363636	NOP	0.7192982456140351	0.73
0.6808510638297872	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.7317073170731707	NOP	0.7192982456140351	0.73
0.6730769230769231	NOP	0.7192982456140351	0.73
0.6363636363636364	NOP	0.7192982456140351	0.73
0.6739130434782609	NOP	0.7192982456140351	0.73
0.7307692307692307	NOP	0.7192982456140351	0.73
0.6923076923076923	NOP	0.7192982456140351	0.73
0.7551020408163265	NOP	0.7192982456140351	0.73
0.660377358490566	NOP	0.7192982456140351	0.73
0.7291666666666666	NOP	0.7192982456140351	0.73
0.6415094339622641	NOP	0.7192982456140351	0.73
0.6976744186046512	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.72	NOP	0.7192982456140351	0.73
0.6862745098039216	NOP	0.7192982456140351	0.73
0.7291666666666666	NOP	0.7192982456140351	0.73
0.7551020408163265	NOP	0.7192982456140351	0.73
0.8	NOP	0.7192982456140351	0.73
0.717391304347826	NOP	0.7192982456140351	0.73
0.8863636363636364	NOP	0.7192982456140351	0.73
0.6046511627906976	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.7954545454545454	NOP	0.7192982456140351	0.73
0.675	NOP	0.7192982456140351	0.73
0.76	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.8372093023255814	NOP	0.7192982456140351	0.73
0.7659574468085106	NOP	0.7192982456140351	0.73
0.6046511627906976	NOP	0.7192982456140351	0.73
0.7272727272727273	NOP	0.7192982456140351	0.73
0.6382978723404256	NOP	0.7192982456140351	0.73
0.7758620689655172	NOP	0.7192982456140351	0.73
0.9024390243902439	NOP	0.7192982456140351	0.73
0.6274509803921569	NOP	0.7192982456140351	0.73
0.7083333333333334	NOP	0.7192982456140351	0.73
0.673469387755102	NOP	0.7192982456140351	0.73
0.7368421052631579	NOP	0.7192982456140351	0.73
0.7037037037037037	NOP	0.7192982456140351	0.73
0.6538461538461539	NOP	0.7192982456140351	0.73
0.7659574468085106	NOP	0.7192982456140351	0.73
0.7916666666666666	NOP	0.7192982456140351	0.73
0.627906976744186	NOP	0.7192982456140351	0.73
0.78	NOP	0.7192982456140351	0.73
0.7551020408163265	NOP	0.7192982456140351	0.73
0.8222222222222222	NOP	0.7192982456140351	0.73
0.7045454545454546	NOP	0.7192982456140351	0.73
0.8541666666666666	NOP	0.7192982456140351	0.73
0.78	NOP	0.7192982456140351	0.73
0.6851851851851852	NOP	0.7192982456140351	0.73
0.7446808510638298	NOP	0.7192982456140351	0.73
0.7111111111111111	NOP	0.7192982456140351	0.73
0.6415094339622641	NOP	0.7192982456140351	0.73
0.7358490566037735	NOP	0.7192982456140351	0.73
0.6739130434782609	NOP	0.7192982456140351	0.73
0.723404255319149	NOP	0.7192982456140351	0.73
0.717391304347826	NOP	0.7192982456140351	0.73
0.7441860465116279	NOP	0.7192982456140351	0.73
0.6744186046511628	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6545454545454545	NOP	0.7192982456140351	0.73
0.7017543859649122	NOP	0.7192982456140351	0.73
0.8269230769230769	NOP	0.7192982456140351	0.73
0.6923076923076923	NOP	0.7192982456140351	0.73
0.74	NOP	0.7192982456140351	0.73
0.9302325581395349	NOP	0.7192982456140351	0.73
0.5740740740740741	NOP	0.7192982456140351	0.73
0.631578947368421	NOP	0.7192982456140351	0.73
0.6363636363636364	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6904761904761905	NOP	0.7192982456140351	0.73
0.6744186046511628	NOP	0.7192982456140351	0.73
0.9111111111111111	NOP	0.7192982456140351	0.73
0.625	NOP	0.7192982456140351	0.73
0.7450980392156863	NOP	0.7192982456140351	0.73
0.5869565217391305	NOP	0.7192982456140351	0.73
0.7111111111111111	NOP	0.7192982456140351	0.73
0.7846153846153846	NOP	0.7192982456140351	0.73
0.7954545454545454	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.7777777777777778	NOP	0.7192982456140351	0.73
0.6530612244897959	NOP	0.7192982456140351	0.73
0.7755102040816326	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
0.5961538461538461	NOP	0.7192982456140351	0.73
0.6808510638297872	NOP	0.7192982456140351	0.73
0.8125	NOP	0.7192982456140351	0.73
0.6851851851851852	NOP	0.7192982456140351	0.73
0.6226415094339622	NOP	0.7192982456140351	0.73
0.8048780487804879	NOP	0.7192982456140351	0.73
0.8076923076923077	NOP	0.7192982456140351	0.73
0.6851851851851852	NOP	0.7192982456140351	0.73
0.7636363636363637	NOP	0.7192982456140351	0.73
0.6956521739130435	NOP	0.7192982456140351	0.73
0.7555555555555555	NOP	0.7192982456140351	0.73
0.7450980392156863	NOP	0.7192982456140351	0.73
0.7291666666666666	NOP	0.7192982456140351	0.73
0.5964912280701754	NOP	0.7192982456140351	0.73
0.6956521739130435	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.8636363636363636	NOP	0.7192982456140351	0.73
0.6730769230769231	NOP	0.7192982456140351	0.73
0.72	NOP	0.7192982456140351	0.73
0.6818181818181818	NOP	0.7192982456140351	0.73
0.7058823529411765	NOP	0.7192982456140351	0.73
0.72	NOP	0.7192982456140351	0.73
0.6538461538461539	NOP	0.7192982456140351	0.73
0.5423728813559322	NOP	0.7192982456140351	0.73
0.6363636363636364	NOP	0.7192982456140351	0.73
0.8333333333333334	NOP	0.7192982456140351	0.73
0.7045454545454546	NOP	0.7192982456140351	0.73
0.7222222222222222	NOP	0.7192982456140351	0.73
0.76	NOP	0.7192982456140351	0.73
0.7058823529411765	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.7906976744186046	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.7708333333333334	NOP	0.7192982456140351	0.73
0.7291666666666666	NOP	0.7192982456140351	0.73
0.8333333333333334	NOP	0.7192982456140351	0.73
0.6041666666666666	NOP	0.7192982456140351	0.73
0.6792452830188679	NOP	0.7192982456140351	0.73
0.6078431372549019	NOP	0.7192982456140351	0.73
0.7796610169491526	NOP	0.7192982456140351	0.73
0.7796610169491526	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.7358490566037735	NOP	0.7192982456140351	0.73
0.6428571428571429	NOP	0.7192982456140351	0.73
0.6181818181818182	NOP	0.7192982456140351	0.73
0.7727272727272727	NOP	0.7192982456140351	0.73
0.717391304347826	NOP	0.7192982456140351	0.73
0.72	NOP	0.7192982456140351	0.73
0.6721311475409836	NOP	0.7192982456140351	0.73
0.7708333333333334	NOP	0.7192982456140351	0.73
0.6938775510204082	NOP	0.7192982456140351	0.73
0.6909090909090909	NOP	0.7192982456140351	0.73
0.6521739130434783	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6923076923076923	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.6428571428571429	NOP	0.7192982456140351	0.73
0.6842105263157895	NOP	0.7192982456140351	0.73
0.7291666666666666	NOP	0.7192982456140351	0.73
0.6470588235294118	NOP	0.7192982456140351	0.73
0.7446808510638298	NOP	0.7192982456140351	0.73
0.6521739130434783	NOP	0.7192982456140351	0.73
0.7	NOP	0.7192982456140351	0.73
0.9534883720930233	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
0.7547169811320755	NOP	0.7192982456140351	0.73
0.6415094339622641	NOP	0.7192982456140351	0.73
0.6428571428571429	NOP	0.7192982456140351	0.73
0.7222222222222222	NOP	0.7192982456140351	0.73
0.6170212765957447	NOP	0.7192982456140351	0.73
0.625	NOP	0.7192982456140351	0.73
0.6545454545454545	NOP	0.7192982456140351	0.73
0.7708333333333334	NOP	0.7192982456140351	0.73
0.7924528301886793	NOP	0.7192982456140351	0.73
0.625	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.6607142857142857	NOP	0.7192982456140351	0.73
0.8181818181818182	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.6976744186046512	NOP	0.7192982456140351	0.73
0.76	NOP	0.7192982456140351	0.73
0.7058823529411765	NOP	0.7192982456140351	0.73
0.6153846153846154	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
0.8	NOP	0.7192982456140351	0.73
0.68	NOP	0.7192982456140351	0.73
0.7111111111111111	NOP	0.7192982456140351	0.73
0.6744186046511628	NOP	0.7192982456140351	0.73
0.7346938775510204	NOP	0.7192982456140351	0.73
0.7551020408163265	NOP	0.7192982456140351	0.73
0.6923076923076923	NOP	0.7192982456140351	0.73
0.7346938775510204	NOP	0.7192982456140351	0.73
0.6226415094339622	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.6904761904761905	NOP	0.7192982456140351	0.73
0.7358490566037735	NOP	0.7192982456140351	0.73
0.7884615384615384	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.7636363636363637	NOP	0.7192982456140351	0.73
0.8148148148148148	NOP	0.7192982456140351	0.73
0.9090909090909091	NOP	0.7192982456140351	0.73
0.7083333333333334	NOP	0.7192982456140351	0.73
0.7111111111111111	NOP	0.7192982456140351	0.73
0.6428571428571429	NOP	0.7192982456140351	0.73
0.7708333333333334	NOP	0.7192982456140351	0.73
0.7959183673469388	NOP	0.7192982456140351	0.73
0.7	NOP	0.7192982456140351	0.73
0.8222222222222222	NOP	0.7192982456140351	0.73
0.6037735849056604	NOP	0.7192982456140351	0.73
0.6415094339622641	NOP	0.7192982456140351	0.73
0.6101694915254238	NOP	0.7192982456140351	0.73
0.7090909090909091	NOP	0.7192982456140351	0.73
0.6808510638297872	NOP	0.7192982456140351	0.73
0.6346153846153846	NOP	0.7192982456140351	0.73
0.6981132075471698	NOP	0.7192982456140351	0.73
0.6956521739130435	NOP	0.7192982456140351	0.73
0.6458333333333334	NOP	0.7192982456140351	0.73
0.7560975609756098	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
0.7619047619047619	NOP	0.7192982456140351	0.73
0.8333333333333334	NOP	0.7192982456140351	0.73
0.6730769230769231	NOP	0.7192982456140351	0.73
0.7538461538461538	NOP	0.7192982456140351	0.73
0.7446808510638298	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
0.6470588235294118	NOP	0.7192982456140351	0.73
0.6739130434782609	NOP	0.7192982456140351	0.73
0.8	NOP	0.7192982456140351	0.73
0.8809523809523809	NOP	0.7192982456140351	0.73
0.7555555555555555	NOP	0.7192982456140351	0.73
0.8235294117647058	NOP	0.7192982456140351	0.73
0.7037037037037037	NOP	0.7192982456140351	0.73
0.851063829787234	NOP	0.7192982456140351	0.73
0.7551020408163265	NOP	0.7192982456140351	0.73
0.68	NOP	0.7192982456140351	0.73
0.7391304347826086	NOP	0.7192982456140351	0.73
0.7111111111111111	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
0.7777777777777778	NOP	0.7192982456140351	0.73
0.9107142857142857	NOP	0.7192982456140351	0.73
0.8125	NOP	0.7192982456140351	0.73
0.7450980392156863	NOP	0.7192982456140351	0.73
0.7954545454545454	NOP	0.7192982456140351	0.73
0.6956521739130435	NOP	0.7192982456140351	0.73
0.7555555555555555	NOP	0.7192982456140351	0.73
0.8536585365853658	NOP	0.7192982456140351	0.73
0.7254901960784313	NOP	0.7192982456140351	0.73
0.8409090909090909	NOP	0.7192982456140351	0.73
0.7727272727272727	NOP	0.7192982456140351	0.73
0.9215686274509803	NOP	0.7192982456140351	0.73
0.6153846153846154	NOP	0.7192982456140351	0.73
0.7608695652173914	NOP	0.7192982456140351	0.73
0.7272727272727273	NOP	0.7192982456140351	0.73
0.875	NOP	0.7192982456140351	0.73
0.6938775510204082	NOP	0.7192982456140351	0.73
0.673469387755102	NOP	0.7192982456140351	0.73
0.6923076923076923	NOP	0.7192982456140351	0.73
0.8163265306122449	NOP	0.7192982456140351	0.73
0.6792452830188679	NOP	0.7192982456140351	0.73
0.7272727272727273	NOP	0.7192982456140351	0.73
0.7727272727272727	NOP	0.7192982456140351	0.73
0.6590909090909091	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.85	NOP	0.7192982456140351	0.73
0.8431372549019608	NOP	0.7192982456140351	0.73
0.6923076923076923	NOP	0.7192982456140351	0.73
0.7209302325581395	NOP	0.7192982456140351	0.73
0.625	NOP	0.7192982456140351	0.73
0.7708333333333334	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.82	NOP	0.7192982456140351	0.73
0.6458333333333334	NOP	0.7192982456140351	0.73
0.6181818181818182	NOP	0.7192982456140351	0.73
0.5882352941176471	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.7115384615384616	NOP	0.7192982456140351	0.73
0.6862745098039216	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.7727272727272727	NOP	0.7192982456140351	0.73
0.6938775510204082	NOP	0.7192982456140351	0.73
0.782608695652174	NOP	0.7192982456140351	0.73
0.660377358490566	NOP	0.7192982456140351	0.73
0.6875	NOP	0.7192982456140351	0.73
0.6956521739130435	NOP	0.7192982456140351	0.73
0.7454545454545455	NOP	0.7192982456140351	0.73
0.6744186046511628	NOP	0.7192982456140351	0.73
0.7804878048780488	NOP	0.7192982456140351	0.73
0.7	NOP	0.7192982456140351	0.73
0.717391304347826	NOP	0.7192982456140351	0.73
0.7380952380952381	NOP	0.7192982456140351	0.73
0.72	NOP	0.7192982456140351	0.73
0.7045454545454546	NOP	0.7192982456140351	0.73
0.6538461538461539	NOP	0.7192982456140351	0.73
0.68	NOP	0.7192982456140351	0.73
0.6491228070175439	NOP	0.7192982456140351	0.73
0.6538461538461539	NOP	0.7192982456140351	0.73
0.7916666666666666	NOP	0.7192982456140351	0.73
0.6444444444444445	NOP	0.7192982456140351	0.73
0.6458333333333334	NOP	0.7192982456140351	0.73
0.7	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.8235294117647058	NOP	0.7192982456140351	0.73
0.5882352941176471	NOP	0.7192982456140351	0.73
0.7872340425531915	NOP	0.7192982456140351	0.73
0.6808510638297872	NOP	0.7192982456140351	0.73
0.7058823529411765	NOP	0.7192982456140351	0.73
0.723404255319149	NOP	0.7192982456140351	0.73
0.7555555555555555	NOP	0.7192982456140351	0.73
0.6888888888888889	NOP	0.7192982456140351	0.73
0.7413793103448276	NOP	0.7192982456140351	0.73
0.7333333333333333	NOP	0.7192982456140351	0.73
0.8297872340425532	NOP	0.7192982456140351	0.73
0.5967741935483871	NOP	0.7192982456140351	0.73
0.7916666666666666	NOP	0.7192982456140351	0.73
0.7674418604651163	NOP	0.7192982456140351	0.73
0.7272727272727273	NOP	0.7192982456140351	0.73
0.6956521739130435	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.7777777777777778	NOP	0.7192982456140351	0.73
0.8163265306122449	NOP	0.7192982456140351	0.73
0.8301886792452831	NOP	0.7192982456140351	0.73
0.6888888888888889	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.7446808510638298	NOP	0.7192982456140351	0.73
0.6122448979591837	NOP	0.7192982456140351	0.73
0.9387755102040817	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.5769230769230769	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.8571428571428571	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
0.6470588235294118	NOP	0.7192982456140351	0.73
0.8780487804878049	NOP	0.7192982456140351	0.73
0.8888888888888888	NOP	0.7192982456140351	0.73
0.775	NOP	0.7192982456140351	0.73
0.8103448275862069	NOP	0.7192982456140351	0.73
0.66	NOP	0.7192982456140351	0.73
0.775	NOP	0.7192982456140351	0.73
0.8571428571428571	NOP	0.7192982456140351	0.73
0.9782608695652174	NOP	0.7192982456140351	0.73
0.6909090909090909	NOP	0.7192982456140351	0.73
0.8780487804878049	NOP	0.7192982456140351	0.73
0.66	NOP	0.7192982456140351	0.73
0.673469387755102	NOP	0.7192982456140351	0.73
0.6341463414634146	NOP	0.7192982456140351	0.73
0.6595744680851063	NOP	0.7192982456140351	0.73
0.6326530612244898	NOP	0.7192982456140351	0.73
0.6590909090909091	NOP	0.7192982456140351	0.73
0.71698113207547165	NOP	0.7192982456140351	0.73
0.7111111111111111	NOP	0.7192982456140351	0.73
0.8333333333333334	NOP	0.7192982456140351	0.73
0.6140350877192983	NOP	0.7192982456140351	0.73
0.7446808510638298	NOP	0.7192982456140351	0.73
0.6956521739130435	NOP	0.7192982456140351	0.73
0.6440677966101694	NOP	0.7192982456140351	0.73
0.7916666666666666	NOP	0.7192982456140351	0.73
0.74	NOP	0.7192982456140351	0.73
0.8222222222222222	NOP	0.7192982456140351	0.73
0.71698113207547165	NOP	0.7192982456140351	0.73
0.66	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.7333333333333333	NOP	0.7192982456140351	0.73
0.660377358490566	NOP	0.7192982456140351	0.73
0.7115384615384616	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6976744186046512	NOP	0.7192982456140351	0.73
0.6938775510204082	NOP	0.7192982456140351	0.73
0.6730769230769231	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.7872340425531915	NOP	0.7192982456140351	0.73
0.5714285714285714	NOP	0.7192982456140351	0.73
0.7272727272727273	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
0.7391304347826086	NOP	0.7192982456140351	0.73
0.8703703703703703	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6170212765957447	NOP	0.7192982456140351	0.73
0.765625	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.8	NOP	0.7192982456140351	0.73
0.7346938775510204	NOP	0.7192982456140351	0.73
0.86	NOP	0.7192982456140351	0.73
0.7209302325581395	NOP	0.7192982456140351	0.73
0.6976744186046512	NOP	0.7192982456140351	0.73
0.68	NOP	0.7192982456140351	0.73
0.851063829787234	NOP	0.7192982456140351	0.73
0.9090909090909091	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.7017543859649122	NOP	0.7192982456140351	0.73
0.7272727272727273	NOP	0.7192982456140351	0.73
0.6730769230769231	NOP	0.7192982456140351	0.73
0.5892857142857143	NOP	0.7192982456140351	0.73
0.7222222222222222	NOP	0.7192982456140351	0.73
0.8727272727272727	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6862745098039216	NOP	0.7192982456140351	0.73
0.8048780487804879	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.6964285714285714	NOP	0.7192982456140351	0.73
0.7659574468085106	NOP	0.7192982456140351	0.73
0.7083333333333334	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.8823529411764706	NOP	0.7192982456140351	0.73
0.6428571428571429	NOP	0.7192982456140351	0.73
0.7333333333333333	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6346153846153846	NOP	0.7192982456140351	0.73
0.6739130434782609	NOP	0.7192982456140351	0.73
0.7291666666666666	NOP	0.7192982456140351	0.73
0.6470588235294118	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.8636363636363636	NOP	0.7192982456140351	0.73
0.6888888888888889	NOP	0.7192982456140351	0.73
0.64	NOP	0.7192982456140351	0.73
0.64	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.6666666666666666	NOP	0.7192982456140351	0.73
0.851063829787234	NOP	0.7192982456140351	0.73
0.6744186046511628	NOP	0.7192982456140351	0.73
0.7551020408163265	NOP	0.7192982456140351	0.73
0.7358490566037735	NOP	0.7192982456140351	0.73
0.8048780487804879	NOP	0.7192982456140351	0.73
0.7045454545454546	NOP	0.7192982456140351	0.73
0.8	NOP	0.7192982456140351	0.73
0.7543859649122807	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.6862745098039216	NOP	0.7192982456140351	0.73
0.6415094339622641	NOP	0.7192982456140351	0.73
0.8620689655172413	NOP	0.7192982456140351	0.73
0.6875	NOP	0.7192982456140351	0.73
0.7142857142857143	NOP	0.7192982456140351	0.73
0.7872340425531915	NOP	0.7192982456140351	0.73
0.8297872340425532	NOP	0.7192982456140351	0.73
0.7083333333333334	NOP	0.7192982456140351	0.73
0.7346938775510204	NOP	0.7192982456140351	0.73
0.6341463414634146	NOP	0.7192982456140351	0.73
1	NOP	0.7192982456140351	0.73
0.7755102040816326	NOP	0.7192982456140351	0.73
0.7037037037037037	NOP	0.7192982456140351	0.73
0.7333333333333333	NOP	0.7192982456140351	0.73
0.6888888888888889	NOP	0.7192982456140351	0.73
0.7692307692307693	NOP	0.7192982456140351	0.73
0.8163265306122449	NOP	0.7192982456140351	0.73
0.75	NOP	0.7192982456140351	0.73
0.7708333333333334	NOP	0.7192982456140351	0.73
0.7380952380952381	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.7272727272727273	NOP	0.7192982456140351	0.73
0.717391304347826	NOP	0.7192982456140351	0.73
0.7441860465116279	NOP	0.7192982456140351	0.73
0.7021276595744681	NOP	0.7192982456140351	0.73
0.717391304347826	NOP	0.7192982456140351	0.73
0.6938775510204082	NOP	0.7192982456140351	0.73
0.711864406779661	NOP	0.7192982456140351	0.73
